DA_losses,DB_losses,D_losses,G_losses,gA_d_losses_synthetic,gA_losses_reconstructed,gB_d_losses_synthetic,gB_losses_reconstructed,reconstruction_losses
0.00014243061,3.4453154e-07,0.00014277514,"[2.7863874, 0.04103263, 0.038481902, 0.9920609, 0.9991812]",0.04103263,0.9920609,0.038481902,0.9991812,1.9912422
0.00081016705,2.5787702e-07,0.0008104249,"[2.580147, 0.03489193, 0.026692241, 0.9649888, 0.9993164]",0.03489193,0.9649888,0.026692241,0.9993164,1.9643052
0.00011111444,1.7082596e-07,0.00011128526,"[2.6577866, 0.035310034, 0.030850487, 0.99676937, 0.9994121]",0.035310034,0.99676937,0.030850487,0.9994121,1.9961815
0.000100862024,3.750468e-07,0.00010123707,"[2.5697455, 0.03227361, 0.02491503, 0.99858797, 0.9992712]",0.03227361,0.99858797,0.02491503,0.9992712,1.9978592
0.00010961582,2.7775087e-07,0.000109893575,"[2.809762, 0.053765178, 0.02772663, 0.9953959, 0.99944806]",0.053765178,0.9953959,0.02772663,0.99944806,1.994844
0.00029814336,3.0820974e-07,0.00029845157,"[2.55934, 0.040012706, 0.01782686, 0.9814535, 0.99949074]",0.040012706,0.9814535,0.01782686,0.99949074,1.9809442
0.0009390206,5.341721e-07,0.00093955477,"[2.5863452, 0.03640443, 0.024651477, 0.97689813, 0.9988881]",0.03640443,0.97689813,0.024651477,0.9988881,1.9757862
5.0180362e-05,4.6298726e-07,5.064335e-05,"[2.799165, 0.04244202, 0.037779737, 0.99781585, 0.99913156]",0.04244202,0.99781585,0.037779737,0.99913156,1.9969474
4.2278967e-05,3.3609695e-07,4.2615065e-05,"[2.5328393, 0.029742017, 0.023980154, 0.9963052, 0.99931234]",0.029742017,0.9963052,0.023980154,0.99931234,1.9956176
0.0002582417,2.7239537e-07,0.00025851408,"[2.6511111, 0.036666784, 0.03037875, 0.9813226, 0.9993331]",0.036666784,0.9813226,0.03037875,0.9993331,1.9806557
0.0013997805,2.5659995e-07,0.0014000371,"[2.571489, 0.029351404, 0.030716127, 0.9714935, 0.9993203]",0.029351404,0.9714935,0.030716127,0.9993203,1.9708138
0.00018547906,2.1962711e-07,0.0001856987,"[2.7392418, 0.04429415, 0.031567447, 0.9811728, 0.99945307]",0.04429415,0.9811728,0.031567447,0.99945307,1.9806259
0.00033494332,3.4798148e-07,0.00033529132,"[2.7841434, 0.04718918, 0.031635243, 0.9967671, 0.9991321]",0.04718918,0.9967671,0.031635243,0.9991321,1.9958992
0.0031089452,3.1964635e-07,0.003109265,"[2.6011715, 0.034505416, 0.028247764, 0.97427857, 0.99936104]",0.034505416,0.97427857,0.028247764,0.99936104,1.9736396
3.459963e-05,2.421935e-07,3.4841825e-05,"[2.8498921, 0.058706116, 0.026845291, 0.99489367, 0.9994844]",0.058706116,0.99489367,0.026845291,0.9994844,1.9943781
6.4897267e-06,3.9203059e-07,6.881757e-06,"[2.7057116, 0.046506036, 0.0243563, 0.9977957, 0.99929243]",0.046506036,0.9977957,0.0243563,0.99929243,1.9970882
7.688759e-05,3.2114986e-07,7.720874e-05,"[2.778438, 0.047480095, 0.031039288, 0.99383295, 0.9994113]",0.047480095,0.99383295,0.031039288,0.9994113,1.9932442
3.723879e-05,3.2952357e-07,3.7568316e-05,"[2.9092503, 0.0546481, 0.03645827, 0.99869835, 0.99948823]",0.0546481,0.99869835,0.03645827,0.99948823,1.9981866
0.0024711534,1.8687822e-07,0.0024713404,"[2.792911, 0.04970861, 0.033758864, 0.9587118, 0.9995246]",0.04970861,0.9587118,0.033758864,0.9995246,1.9582365
2.466878e-05,2.9618926e-07,2.496497e-05,"[2.916368, 0.0487818, 0.043074906, 0.9985255, 0.99927557]",0.0487818,0.9985255,0.043074906,0.99927557,1.9978011
0.0014547757,2.5064097e-07,0.0014550263,"[2.7723289, 0.049280405, 0.03245995, 0.95556843, 0.99935687]",0.049280405,0.95556843,0.03245995,0.99935687,1.9549253
0.00010027497,2.0714668e-07,0.00010048212,"[2.7100863, 0.03167878, 0.040833432, 0.9855282, 0.99943614]",0.03167878,0.9855282,0.040833432,0.99943614,1.9849644
0.000329718,2.3285503e-07,0.00032995085,"[2.7425177, 0.046787187, 0.027851837, 0.9967754, 0.9993521]",0.046787187,0.9967754,0.027851837,0.9993521,1.9961275
1.8578423e-05,1.387165e-07,1.8717139e-05,"[2.7869053, 0.04840066, 0.03041797, 0.9992509, 0.9994682]",0.04840066,0.9992509,0.03041797,0.9994682,1.9987191
0.00016132387,2.461605e-07,0.00016157003,"[2.6577795, 0.037253063, 0.030225618, 0.9836432, 0.99934953]",0.037253063,0.9836432,0.030225618,0.99934953,1.9829926
0.0012325104,2.3691126e-07,0.0012327473,"[2.6426573, 0.0360173, 0.032236855, 0.96075076, 0.99936485]",0.0360173,0.96075076,0.032236855,0.99936485,1.9601157
0.00075451785,3.4004512e-07,0.0007548579,"[2.642976, 0.038364235, 0.029188627, 0.9683358, 0.99911165]",0.038364235,0.9683358,0.029188627,0.99911165,1.9674475
0.002805726,1.9977193e-07,0.0028059257,"[2.9620795, 0.064047486, 0.032327987, 0.9988085, 0.9995163]",0.064047486,0.9988085,0.032327987,0.9995163,1.9983249
0.00086234935,3.0225343e-07,0.0008626516,"[2.789887, 0.05303894, 0.030364586, 0.9566469, 0.99920464]",0.05303894,0.9566469,0.030364586,0.99920464,1.9558516
0.014571538,2.3210796e-07,0.01457177,"[2.8896954, 0.06205194, 0.029862262, 0.97115993, 0.9993934]",0.06205194,0.97115993,0.029862262,0.9993934,1.9705534
0.015252193,3.6051586e-07,0.015252554,"[2.7413397, 0.05182414, 0.0269265, 0.9546138, 0.9992195]",0.05182414,0.9546138,0.0269265,0.9992195,1.9538333
6.956259e-05,2.1841828e-07,6.978101e-05,"[2.8530574, 0.056595564, 0.028982276, 0.99786586, 0.99941325]",0.056595564,0.99786586,0.028982276,0.99941325,1.9972792
3.346601e-05,2.3273898e-07,3.369875e-05,"[2.8782382, 0.04372127, 0.04461214, 0.99555886, 0.9993452]",0.04372127,0.99555886,0.04461214,0.9993452,1.994904
0.0001322986,2.6672637e-07,0.00013256533,"[2.8443508, 0.0442923, 0.040572178, 0.9963685, 0.99933755]",0.0442923,0.9963685,0.040572178,0.99933755,1.9957061
0.0003971937,5.276633e-07,0.00039772136,"[2.7235065, 0.03513981, 0.037505817, 0.9980206, 0.9990295]",0.03513981,0.9980206,0.037505817,0.9990295,1.99705
0.0015377467,4.1000823e-07,0.0015381568,"[2.645537, 0.041629314, 0.026563078, 0.9644397, 0.9991733]",0.041629314,0.9644397,0.026563078,0.9991733,1.963613
0.00014476376,3.5409903e-07,0.00014511787,"[2.821866, 0.039832514, 0.043313224, 0.99109554, 0.99931324]",0.039832514,0.99109554,0.043313224,0.99931324,1.9904088
0.0005339983,5.1067786e-07,0.00053450896,"[2.7563639, 0.040906884, 0.035458844, 0.99374425, 0.99896234]",0.040906884,0.99374425,0.035458844,0.99896234,1.9927065
0.0024094176,2.5871293e-07,0.0024096763,"[2.762993, 0.04142174, 0.03820729, 0.9673955, 0.99930733]",0.04142174,0.9673955,0.03820729,0.99930733,1.9667028
9.1308815e-05,3.5413777e-07,9.166295e-05,"[2.8225574, 0.05336918, 0.029129798, 0.998368, 0.99919957]",0.05336918,0.998368,0.029129798,0.99919957,1.9975677
0.00013596052,4.754902e-07,0.000136436,"[2.7582357, 0.04296338, 0.034030322, 0.9893303, 0.9989684]",0.04296338,0.9893303,0.034030322,0.9989684,1.9882987
0.001252847,3.2431507e-07,0.0012531714,"[2.6094437, 0.038134154, 0.026888251, 0.9598866, 0.9993328]",0.038134154,0.9598866,0.026888251,0.9993328,1.9592195
0.00021240152,3.3169167e-07,0.00021273321,"[2.9670818, 0.058782667, 0.038199928, 0.99812144, 0.99913424]",0.058782667,0.99812144,0.038199928,0.99913424,1.9972557
0.00013447831,3.6344593e-07,0.00013484176,"[2.7886758, 0.037366755, 0.041742425, 0.9984789, 0.99910504]",0.037366755,0.9984789,0.041742425,0.99910504,1.9975839
0.00012206427,5.749898e-07,0.00012263926,"[2.6332784, 0.044143766, 0.019917233, 0.9937375, 0.99893093]",0.044143766,0.9937375,0.019917233,0.99893093,1.9926684
6.0490034e-05,3.306816e-07,6.0820716e-05,"[2.6872437, 0.03976653, 0.029245367, 0.9978349, 0.9992898]",0.03976653,0.9978349,0.029245367,0.9992898,1.9971247
0.0012901706,2.099124e-07,0.0012903805,"[2.6961865, 0.03316447, 0.036639217, 0.9987139, 0.99943566]",0.03316447,0.9987139,0.036639217,0.99943566,1.9981496
0.00026463505,2.3804427e-07,0.0002648731,"[2.62164, 0.030616313, 0.03224651, 0.993599, 0.9994127]",0.030616313,0.993599,0.03224651,0.9994127,1.9930117
0.0003977273,2.9439565e-07,0.0003980217,"[2.6759331, 0.03955834, 0.029877326, 0.98224217, 0.9993344]",0.03955834,0.98224217,0.029877326,0.9993344,1.9815766
0.0002467144,2.0065747e-07,0.00024691506,"[2.694205, 0.041650955, 0.029282771, 0.9855187, 0.9993491]",0.041650955,0.9855187,0.029282771,0.9993491,1.9848678
0.0001666855,2.9272178e-07,0.00016697822,"[2.580027, 0.028159553, 0.030227512, 0.99673206, 0.99942446]",0.028159553,0.99673206,0.030227512,0.99942446,1.9961565
0.0015696398,2.0667657e-07,0.0015698464,"[2.576282, 0.032089543, 0.025642568, 0.9995327, 0.9994283]",0.032089543,0.9995327,0.025642568,0.9994283,1.998961
0.00017429146,4.3379038e-07,0.00017472525,"[2.7278178, 0.032252837, 0.040779706, 0.99825025, 0.99924207]",0.032252837,0.99825025,0.040779706,0.99924207,1.9974923
1.519854e-05,2.0945521e-07,1.5407995e-05,"[2.9143825, 0.056930136, 0.03465799, 0.9990664, 0.9994347]",0.056930136,0.9990664,0.03465799,0.9994347,1.9985011
0.0014036587,2.079331e-07,0.0014038666,"[2.6677394, 0.037636142, 0.029603725, 0.9958825, 0.99945825]",0.037636142,0.9958825,0.029603725,0.99945825,1.9953408
1.958988e-05,3.579019e-07,1.9947782e-05,"[2.7879572, 0.05026566, 0.02885267, 0.9976071, 0.9991669]",0.05026566,0.9976071,0.02885267,0.9991669,1.996774
4.2094223e-05,2.4187602e-07,4.2336098e-05,"[2.6512964, 0.03951235, 0.026378281, 0.9929795, 0.9994105]",0.03951235,0.9929795,0.026378281,0.9994105,1.99239
1.2639856e-05,2.8026292e-07,1.2920119e-05,"[2.6526723, 0.032515023, 0.033168122, 0.99651635, 0.99932444]",0.032515023,0.99651635,0.033168122,0.99932444,1.9958408
0.0023261947,2.8053842e-07,0.0023264752,"[2.6890292, 0.038263317, 0.030851847, 0.9985266, 0.999351]",0.038263317,0.9985266,0.030851847,0.999351,1.9978776
0.00025467493,2.41164e-07,0.00025491609,"[2.615383, 0.037876036, 0.025601676, 0.981164, 0.99944186]",0.037876036,0.981164,0.025601676,0.99944186,1.9806058
6.736725e-05,4.791019e-07,6.784635e-05,"[2.6186333, 0.040756367, 0.022076204, 0.991029, 0.9992785]",0.040756367,0.991029,0.022076204,0.9992785,1.9903076
6.532549e-05,2.9672208e-07,6.562221e-05,"[2.82473, 0.0503004, 0.033171374, 0.9905763, 0.99943596]",0.0503004,0.9905763,0.033171374,0.99943596,1.9900123
6.069903e-05,5.135444e-07,6.121257e-05,"[2.6408236, 0.04725903, 0.017607832, 0.99300843, 0.9991464]",0.04725903,0.99300843,0.017607832,0.9991464,1.9921548
4.481086e-06,2.8077753e-07,4.7618632e-06,"[2.6819236, 0.042833913, 0.025599146, 0.9983552, 0.9992377]",0.042833913,0.9983552,0.025599146,0.9992377,1.9975929
0.00015472801,2.7280896e-07,0.00015500082,"[2.568561, 0.034128014, 0.024038434, 0.987435, 0.99946177]",0.034128014,0.987435,0.024038434,0.99946177,1.9868968
3.482129e-05,2.2185714e-07,3.5043147e-05,"[2.6856704, 0.04436471, 0.024830753, 0.9943652, 0.99935067]",0.04436471,0.9943652,0.024830753,0.99935067,1.9937159
5.259331e-05,1.9334391e-07,5.2786654e-05,"[2.7749338, 0.040760994, 0.037316818, 0.99473196, 0.99942374]",0.040760994,0.99473196,0.037316818,0.99942374,1.9941556
0.0002156123,1.9073897e-07,0.00021580303,"[2.6770334, 0.038231295, 0.030147994, 0.99378836, 0.9994521]",0.038231295,0.99378836,0.030147994,0.9994521,1.9932405
0.0009271581,1.7014875e-07,0.00092732825,"[2.7087646, 0.047092725, 0.024654558, 0.99176633, 0.99952537]",0.047092725,0.99176633,0.024654558,0.99952537,1.9912918
0.0017575312,2.8501393e-07,0.0017578162,"[2.7359204, 0.04710641, 0.030650534, 0.95888966, 0.9994615]",0.04710641,0.95888966,0.030650534,0.9994615,1.9583511
0.0032127025,4.1514124e-07,0.0032131176,"[2.562621, 0.037452683, 0.02075023, 0.9813068, 0.99928516]",0.037452683,0.9813068,0.02075023,0.99928516,1.980592
0.00018348538,5.705363e-07,0.00018405591,"[2.657299, 0.034210794, 0.033156335, 0.984883, 0.9987447]",0.034210794,0.984883,0.033156335,0.9987447,1.9836278
3.32923e-05,2.9760596e-07,3.3589906e-05,"[2.7218342, 0.03532417, 0.037431646, 0.99501663, 0.99925953]",0.03532417,0.99501663,0.037431646,0.99925953,1.9942762
0.00023655973,3.188785e-07,0.00023687861,"[2.7789829, 0.05222127, 0.027721634, 0.98023117, 0.99932265]",0.05222127,0.98023117,0.027721634,0.99932265,1.9795538
6.5958266e-05,2.126411e-07,6.6170905e-05,"[2.6165466, 0.03267555, 0.030061563, 0.9896875, 0.99948806]",0.03267555,0.9896875,0.030061563,0.99948806,1.9891756
0.007830195,3.8825513e-07,0.0078305835,"[2.8112597, 0.047125846, 0.037209686, 0.96854633, 0.9993582]",0.047125846,0.96854633,0.037209686,0.9993582,1.9679046
0.00067988393,2.6194078e-07,0.00068014587,"[2.5691495, 0.034352757, 0.02466447, 0.97951555, 0.99946165]",0.034352757,0.97951555,0.02466447,0.99946165,1.9789772
0.0003544714,4.6182794e-07,0.00035493323,"[2.6388934, 0.03751872, 0.02744102, 0.9901489, 0.9991471]",0.03751872,0.9901489,0.02744102,0.9991471,1.989296
0.0019736951,3.611816e-07,0.0019740562,"[2.7419236, 0.040687263, 0.03504544, 0.9852611, 0.99933535]",0.040687263,0.9852611,0.03504544,0.99933535,1.9845965
0.0043508857,2.0231607e-07,0.004351088,"[2.7167408, 0.04621352, 0.027338533, 0.9816786, 0.99954176]",0.04621352,0.9816786,0.027338533,0.99954176,1.9812204
0.0003414292,2.7941635e-07,0.00034170863,"[2.7775009, 0.052294593, 0.02726002, 0.9826513, 0.9993033]",0.052294593,0.9826513,0.02726002,0.9993033,1.9819546
0.016353935,2.4299527e-07,0.016354177,"[2.7030277, 0.037883136, 0.033787563, 0.98688614, 0.9994345]",0.037883136,0.98688614,0.033787563,0.9994345,1.9863206
5.5111228e-05,2.756436e-07,5.538687e-05,"[2.750172, 0.044354018, 0.030993452, 0.9974313, 0.9992659]",0.044354018,0.9974313,0.030993452,0.9992659,1.9966972
0.0029641332,1.8797158e-07,0.002964321,"[2.810778, 0.047242526, 0.033948336, 0.9993695, 0.9994998]",0.047242526,0.9993695,0.033948336,0.9994998,1.9988693
0.0035892683,1.8523355e-07,0.0035894536,"[2.6802225, 0.039961025, 0.03157013, 0.96539015, 0.9995208]",0.039961025,0.96539015,0.03157013,0.9995208,1.964911
0.00052217866,1.6025885e-07,0.0005223389,"[2.599097, 0.034505967, 0.02552238, 0.9992989, 0.99951464]",0.034505967,0.9992989,0.02552238,0.99951464,1.9988135
0.0017629849,2.996153e-07,0.0017632846,"[2.6650803, 0.0410697, 0.026141772, 0.9937071, 0.9992586]",0.0410697,0.9937071,0.026141772,0.9992586,1.9929657
0.011869683,3.058529e-07,0.011869988,"[2.7554045, 0.04756852, 0.030497262, 0.97559077, 0.99915576]",0.04756852,0.97559077,0.030497262,0.99915576,1.9747465
0.0365565,2.5825958e-07,0.036556758,"[2.6719108, 0.0356817, 0.031816017, 0.99748766, 0.9994458]",0.0356817,0.99748766,0.031816017,0.9994458,1.9969335
0.01882749,3.2620528e-07,0.018827816,"[2.8527918, 0.04923119, 0.041041445, 0.95065, 0.9994153]",0.04923119,0.95065,0.041041445,0.9994153,1.9500653
0.00033264016,2.5771828e-07,0.00033289788,"[2.6994681, 0.04106115, 0.029995387, 0.98961854, 0.9992842]",0.04106115,0.98961854,0.029995387,0.9992842,1.9889028
0.0005005208,4.7971986e-07,0.00050100056,"[2.7105114, 0.038737785, 0.035341855, 0.970531, 0.99918413]",0.038737785,0.970531,0.035341855,0.99918413,1.9697151
0.000482973,2.7498933e-07,0.000483248,"[2.7298274, 0.04220922, 0.032456473, 0.98389226, 0.99927825]",0.04220922,0.98389226,0.032456473,0.99927825,1.9831705
0.00410028,2.98108e-07,0.004100578,"[2.6140337, 0.03886089, 0.024381863, 0.98224765, 0.99935853]",0.03886089,0.98224765,0.024381863,0.99935853,1.9816062
0.012533351,3.540731e-07,0.012533705,"[2.5540657, 0.035424314, 0.022139877, 0.9790622, 0.99936163]",0.035424314,0.9790622,0.022139877,0.99936163,1.9784238
0.005473918,2.1943593e-07,0.005474137,"[2.7256818, 0.04097228, 0.031819403, 0.99837726, 0.9993876]",0.04097228,0.99837726,0.031819403,0.9993876,1.9977648
0.000374595,1.8391609e-07,0.0003747789,"[2.6256723, 0.03653596, 0.026518596, 0.99561393, 0.9995128]",0.03653596,0.99561393,0.026518596,0.9995128,1.9951267
0.00026259146,3.2027447e-07,0.00026291175,"[2.8705683, 0.049418245, 0.03876534, 0.98953325, 0.9991993]",0.049418245,0.98953325,0.03876534,0.9991993,1.9887326
0.0012596967,6.474162e-07,0.001260344,"[2.7343657, 0.037752148, 0.037462514, 0.9834115, 0.9988076]",0.037752148,0.9834115,0.037462514,0.9988076,1.9822191
0.00103949,2.1186116e-07,0.0010397019,"[2.6151264, 0.033891026, 0.029184317, 0.9848671, 0.9995059]",0.033891026,0.9848671,0.029184317,0.9995059,1.984373
0.0039323247,3.81648e-07,0.0039327065,"[2.6436489, 0.044253547, 0.021251014, 0.98929614, 0.9993071]",0.044253547,0.98929614,0.021251014,0.9993071,1.9886032
3.5403707e-05,2.7258181e-07,3.567629e-05,"[2.8420308, 0.052381467, 0.03197405, 0.99909055, 0.999385]",0.052381467,0.99909055,0.03197405,0.999385,1.9984756
0.009092638,3.790244e-07,0.009093017,"[2.5611544, 0.041303944, 0.017755656, 0.97134036, 0.9992181]",0.041303944,0.97134036,0.017755656,0.9992181,1.9705584
0.000106502346,3.529696e-07,0.00010685532,"[2.7552395, 0.045842096, 0.029817345, 0.99946105, 0.99918395]",0.045842096,0.99946105,0.029817345,0.99918395,1.9986451
0.0009691778,3.3167663e-07,0.0009695095,"[2.7719092, 0.049618244, 0.027791468, 0.9985699, 0.9992421]",0.049618244,0.9985699,0.027791468,0.9992421,1.997812
0.0001295509,2.4101996e-07,0.00012979192,"[2.7587798, 0.04658836, 0.02952525, 0.998335, 0.9993085]",0.04658836,0.998335,0.02952525,0.9993085,1.9976435
0.0047558523,2.39275e-07,0.0047560916,"[2.8097622, 0.048940714, 0.032169394, 0.99913144, 0.99952966]",0.048940714,0.99913144,0.032169394,0.99952966,1.998661
5.5281216e-06,1.9098326e-07,5.719105e-06,"[2.745962, 0.038573917, 0.036210015, 0.99874276, 0.9993799]",0.038573917,0.99874276,0.036210015,0.9993799,1.9981227
1.024811e-05,2.4262823e-07,1.04907385e-05,"[2.719749, 0.038283776, 0.033835273, 0.99920774, 0.9993508]",0.038283776,0.99920774,0.033835273,0.9993508,1.9985585
1.4047476e-05,3.1448687e-07,1.4361963e-05,"[2.7533028, 0.043040548, 0.03245559, 0.99913514, 0.99920636]",0.043040548,0.99913514,0.03245559,0.99920636,1.9983416
7.080847e-06,1.9704527e-07,7.277892e-06,"[2.7744906, 0.04172003, 0.03582569, 0.9996623, 0.9993712]",0.04172003,0.9996623,0.03582569,0.9993712,1.9990335
7.0880225e-05,7.0035617e-07,7.158058e-05,"[2.5771136, 0.03431733, 0.024206975, 0.99331856, 0.998552]",0.03431733,0.99331856,0.024206975,0.998552,1.9918706
0.00043982387,2.2405216e-07,0.0004400479,"[2.7860918, 0.051377594, 0.02987221, 0.9741424, 0.9994513]",0.051377594,0.9741424,0.02987221,0.9994513,1.9735937
3.996618e-05,4.2846858e-07,4.039465e-05,"[2.861162, 0.054270446, 0.03257351, 0.9937337, 0.99898857]",0.054270446,0.9937337,0.03257351,0.99898857,1.9927223
2.0726122e-05,2.3900947e-07,2.0965132e-05,"[2.753356, 0.041730385, 0.0339264, 0.99747056, 0.9993177]",0.041730385,0.99747056,0.0339264,0.9993177,1.9967883
1.705557e-05,2.9256458e-07,1.7348135e-05,"[2.6213923, 0.036578182, 0.025761453, 0.99875855, 0.99923724]",0.036578182,0.99875855,0.025761453,0.99923724,1.9979959
3.6040627e-05,3.1614465e-07,3.635677e-05,"[2.9003732, 0.05433823, 0.035899457, 0.9985413, 0.99945503]",0.05433823,0.9985413,0.035899457,0.99945503,1.9979963
0.00045022226,1.4395829e-07,0.0004503662,"[2.7367895, 0.03985052, 0.035429776, 0.9844885, 0.999498]",0.03985052,0.9844885,0.035429776,0.999498,1.9839865
0.0042981724,3.5373094e-07,0.0042985263,"[2.7238495, 0.04069562, 0.034261506, 0.9750924, 0.9991858]",0.04069562,0.9750924,0.034261506,0.9991858,1.9742782
5.4405595e-05,2.0055438e-07,5.460615e-05,"[2.607198, 0.033207197, 0.028085655, 0.99480927, 0.9994602]",0.033207197,0.99480927,0.028085655,0.9994602,1.9942695
0.0004816712,3.7876248e-07,0.00048204995,"[2.692228, 0.034931827, 0.034497473, 0.99891496, 0.99902016]",0.034931827,0.99891496,0.034497473,0.99902016,1.997935
3.7799513e-05,2.1180553e-07,3.801132e-05,"[2.8497176, 0.046808336, 0.038354307, 0.99879324, 0.9992981]",0.046808336,0.99879324,0.038354307,0.9992981,1.9980913
8.689377e-05,3.0374224e-07,8.719751e-05,"[2.6120574, 0.03271716, 0.028625108, 0.9995477, 0.9990871]",0.03271716,0.9995477,0.028625108,0.9990871,1.9986348
0.000103239705,1.7143093e-07,0.000103411134,"[2.6284144, 0.032937218, 0.030203775, 0.99764806, 0.99935657]",0.032937218,0.99764806,0.030203775,0.99935657,1.9970046
3.6103553e-05,1.8571487e-07,3.6289268e-05,"[2.6722574, 0.03036312, 0.037335783, 0.9957568, 0.9995116]",0.03036312,0.9957568,0.037335783,0.9995116,1.9952683
0.00024005942,2.5394124e-07,0.00024031337,"[2.5747435, 0.030596385, 0.028574457, 0.9837068, 0.9993284]",0.030596385,0.9837068,0.028574457,0.9993284,1.9830351
0.0006753376,2.0470532e-07,0.00067554234,"[2.645819, 0.036549304, 0.028932555, 0.99148214, 0.99951833]",0.036549304,0.99148214,0.028932555,0.99951833,1.9910004
4.1346346e-05,4.6578828e-07,4.1812134e-05,"[2.6429715, 0.034750387, 0.02975346, 0.9988971, 0.999036]",0.034750387,0.9988971,0.02975346,0.999036,1.9979331
0.00015043463,3.2773778e-07,0.00015076237,"[2.8116078, 0.05567895, 0.026331337, 0.9922929, 0.99921227]",0.05567895,0.9922929,0.026331337,0.99921227,1.9915051
0.0012963737,2.2208354e-07,0.0012965958,"[2.6660628, 0.039770935, 0.030512623, 0.96379554, 0.9994315]",0.039770935,0.96379554,0.030512623,0.9994315,1.963227
0.00011393969,2.473753e-07,0.00011418707,"[2.651816, 0.03035448, 0.03494045, 0.9995678, 0.9992987]",0.03035448,0.9995678,0.03494045,0.9992987,1.9988666
0.00438748,2.137931e-07,0.004387694,"[2.6661649, 0.04086134, 0.029109402, 0.9670051, 0.99945235]",0.04086134,0.9670051,0.029109402,0.99945235,1.9664574
4.688692e-05,1.9736564e-07,4.7084282e-05,"[2.7000542, 0.033701394, 0.036557704, 0.9979966, 0.9994666]",0.033701394,0.9979966,0.036557704,0.9994666,1.9974632
